name,free_bikes,empty_slots,slots,altitude,ebikes,has_ebikes,normal_bikes,payment,payment-terminal,renting,returning,uid,last_updated,address,timestamp,latitude,longitude,id
Dufferin St / Finch Hydro Recreational Trail,4,15,19,0.0,0,True,4,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7587,1670237880,Dufferin St / Finch Hydro Recreational Trail,2022-12-05T10:59:11.716000Z,43.7724019,-79.4675395,bf413030081fe6f86c21b6412f4e4e1a
G Ross Lord Park,14,17,31,0.0,0,True,14,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7588,1670237883,G Ross Lord Park,2022-12-05T10:59:11.712000Z,43.7781116,-79.467963,cfcbfa258711beff217aa9d929a3a3ea
Elwood Blvd / Avenue Rd,0,23,23,0.0,0,True,0,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7591,1670237685,Elwood Blvd / Avenue Rd,2022-12-05T10:59:11.548000Z,43.707049,-79.40966,7a86196b811f1b13212052f5cd37e692
Roehampton St / Bayview Ave,6,25,31,0.0,0,True,6,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7593,1670237920,Roehampton St / Bayview Ave,2022-12-05T10:59:11.353000Z,43.711751,-79.378615,2c429e9e841e213f875d2116cfab30e9
Teddington Park Ave,5,10,15,0.0,0,True,5,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7598,1670237682,Teddington Park Ave,2022-12-05T10:59:11.546000Z,43.732975,-79.40401,482006b8f83e7802372448cd4dbd463d
Russell St / Huron St - SMART,0,20,20,0.0,0,True,0,"['key', 'transitcard', 'phone']",False,1,1,7600,1670237943,Russell St / Huron St,2022-12-05T10:59:11.629000Z,43.660274,-79.398049,b3ac9ac4dba9aff36e24ba60b6171308
Woodbine Ave / O'Connor Dr,6,13,19,0.0,0,True,6,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7602,1670237889,Woodbine Ave / O'Connor Dr,2022-12-05T10:59:11.628000Z,43.699281,-79.318802,7978548b201c5c5ab2421bc2906bc446
O'Connor Dr / Curity Ave - SMART,4,20,24,0.0,1,True,3,"['key', 'transitcard', 'phone']",False,1,1,7603,1670237787,O'Connor Dr / Curity Ave,2022-12-05T10:59:11.627000Z,43.707582,-79.311439,4e05be8f079a2d69eab3123bd5009561
Dawes Rd / Taylor Creek Trl,11,7,19,0.0,0,True,11,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7606,1670237686,Dawes Rd / Taylor Creek Trl,2022-12-05T10:59:11.625000Z,43.696631,-79.297436,65aefd1c1484ebd15a7827285971734e
Queen St W / John St,19,4,23,0.0,1,True,18,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7542,1670237859,Queen St W / John St,2022-12-05T10:59:11.661000Z,43.650077,-79.391291,14971ec1c8aa07165b67710a2afb84c2
Fairmount Park,16,3,19,0.0,0,True,16,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7607,1670237896,Fairmount Park,2022-12-05T10:59:11.624000Z,43.6765897,-79.3163022,812af6af42e905fac0cafcf05146f3ba
Richmond St W / York St,3,14,17,0.0,1,True,2,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7599,1670237864,Richmond St W / York St,2022-12-05T10:59:11.545000Z,43.650745,-79.383633,165388972f43146138b4f5180eead75a
Sunnybrook Park,22,4,27,0.0,0,True,22,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7609,1670237683,Sunnybrook Park,2022-12-05T10:59:11.623000Z,43.720233,-79.362092,3b0ffacf6f626924fb61b0d6d578561a
Vaughan Rd / Oakwood Ave,13,5,19,0.0,0,True,13,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7618,1670237904,Vaughan Rd / Oakwood Ave,2022-12-05T10:59:11.482000Z,43.6926825,-79.441042,3dccd3e0582902632ace3ada9481abb0
Braemar Ave / Eglinton Ave W,0,14,14,0.0,0,True,0,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7619,1670237840,Braemar Ave / Eglinton Ave W,2022-12-05T10:59:11.483000Z,43.7041957,-79.4094472,cca065ea85fe108c99c68759adf859ee
Eglinton Ave E / Redpath Ave,0,14,15,0.0,0,True,0,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7620,1670237763,Eglinton Ave W / Redpath Av,2022-12-05T10:59:11.410000Z,43.7078691,-79.39248,78a43fc13829a61f8db0c57c96572266
Long Branch GO Station,15,18,33,0.0,0,True,15,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7621,1670237875,Long Branch GO Station,2022-12-05T10:59:11.408000Z,43.591561,-79.545827,adc02ab76239449300b989b58235c80c
Marie Curtis Park,20,3,23,0.0,0,True,20,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7622,1670237783,Marie Curtis Park,2022-12-05T10:59:11.411000Z,43.5880774,-79.5432067,e4d76b13daa3859403326b474684159d
Guildwood GO Station (South),3,7,11,0.0,0,True,3,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7624,1670237757,Guildwood GO Station (South),2022-12-05T10:59:11.399000Z,43.754978,-79.1971289,4a491c94c9b46d3b7927b72a3bad0ab6
Chorley Park - SMART,3,17,20,0.0,0,True,3,"['key', 'transitcard', 'phone']",False,1,1,7277,1670237872,Chorley Park,2022-12-05T10:59:11.648000Z,43.6856,-79.3718,0c49d15e80cceca5feb5a2bc84ddc2f5
Cherry Beach,18,31,49,0.0,0,True,18,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7344,1670237786,Cherry Beach,2022-12-05T10:59:11.243000Z,43.637764,-79.345359,937a6d6b325ab59d5e0047f4b8eeb0ac
Spadina Ave / Harbord St - SMART,0,36,36,0.0,0,True,0,"['key', 'transitcard', 'phone']",False,1,1,7285,1670237774,Spadina Ave / Harbord St,2022-12-05T10:59:11.695000Z,43.6629228,-79.4018451,30c56fdec4d36ab0124297d6f0101490
St. George St / Russell St - SMART,0,16,16,0.0,0,True,0,"['key', 'transitcard', 'phone']",False,1,1,7250,1670237748,St. George St / Russell St,2022-12-05T10:59:11.368000Z,43.660296,-79.397107,4a1203492305451d3154777c392532f3
Starspray Ave / Lawrence Ave E,10,13,23,0.0,0,True,10,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7617,1670237802,Starspray Ave / Lawrence Ave E,2022-12-05T10:59:11.486000Z,43.788319,-79.123505,18205da5f64c1666d9a9fc2edca93988
Rouge Hill GO Station,9,16,25,0.0,0,True,9,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7626,1670237796,Rouge Hill GO Station,2022-12-05T10:59:11.406000Z,43.7805505,-79.1301203,07c0bbd2b5c108bacb3a32250af2a076
Colonel Danforth Park,11,15,27,0.0,0,True,11,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7615,1670237784,Colonel Danforth Park,2022-12-05T10:59:11.484000Z,43.7777114,-79.1659711,a70fe5dd2fa91d6c13d66b5415e9740e
Morningside Park (Highland Creek Trail),0,23,23,0.0,0,True,0,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7614,1670237936,Morningside Park (Highland Creek Trail),2022-12-05T10:59:11.484000Z,43.779353,-79.193023,254006acb0d0299f535d3723f656ae67
Livingston Rd / Guildwood Pkwy,6,13,19,0.0,0,True,6,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7612,1670237824,Livingston Rd / Guildwood Pkwy,2022-12-05T10:59:11.488000Z,43.747854,-79.199327,93699b431ac46c9e98b3b1c74cda8e95
Livingston Rd (Highland Creek Trail),12,15,27,0.0,0,True,12,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7613,1670237745,Livingston Rd (Highland Creek Trail),2022-12-05T10:59:11.489000Z,43.7561681,-79.2026694,a3860ef7a1996bfe83863f7086adb77b
Twelfth St / Thirteenth St,14,9,23,0.0,0,True,14,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7630,1670237759,Twelfth St / Thirteenth St,2022-12-05T10:59:11.223000Z,43.6002896,-79.5108692,8bd81a9fcb43f04a9b8f80996312e61e
Florence Gell Park,11,4,15,0.0,0,True,11,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7631,1670237796,Florence Gell Park,2022-12-05T10:59:11.225000Z,43.6615467,-79.498398,ae8f902126cc9ad8f145c66ac996501b
Wallace Ave / Pauline Ave,4,13,17,0.0,0,True,4,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7522,1670237711,Wallace Ave / Pauline Ave,2022-12-05T10:59:11.377000Z,43.6632257,-79.4397052,c5db2e6382e20bec3e404aaf7ea89ccb
Kingston Rd / Beech Ave,5,10,15,0.0,0,True,5,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7610,1670237818,Kingston Rd / Beech Ave,2022-12-05T10:59:11.487000Z,43.680095,-79.291714,d747893c66003f215b8502161eb40f5e
Victoria Park Ave / Danforth Ave,2,15,18,0.0,0,True,2,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7611,1670237756,Victoria Park Ave / Danforth Ave,2022-12-05T10:59:11.487000Z,43.691468,-79.288619,0153756b9e136b96e730aaa2f048227f
Union Station,30,10,42,0.0,0,True,30,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7033,1670237849,Union Station,2022-12-05T10:59:11.386000Z,43.645609,-79.380386,ded51d399ed59c94c0a464202fc09fe0
Hayter St / Laplante Ave,0,23,23,0.0,0,True,0,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7162,1670237731,Hayter St / Laplante Ave,2022-12-05T10:59:11.687000Z,43.6591666666667,-79.3855555555556,b5012608da25a66be2fe79465186ff62
Seaton St / Dundas St E - SMART,26,6,32,0.0,0,True,26,"['key', 'transitcard', 'phone']",False,1,1,7109,1670237936,Seaton St / Dundas St E,2022-12-05T10:59:11.469000Z,43.658777,-79.369596,033dd75f330fec10400341177c68036e
Lundy Ave / Etienne Brule Park,3,12,15,0.0,0,True,3,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7629,1670237878,Lundy Ave / Etienne Brule Park,2022-12-05T10:59:11.412000Z,43.6625395,-79.5030161,080c6cc1f827d976fd75f9ccf53db95c
Chiltern Hill Rd / Eglinton Ave W,1,15,17,0.0,0,True,1,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7632,1670237793,Chiltern Hill Rd / Eglinton Ave W,2022-12-05T10:59:11.221000Z,43.7004017,-79.4275305,5f02574f10f8ec2871df512546cf6f65
Torresdale Ave / Antibes Dr,6,7,15,0.0,0,True,6,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7589,1670237876,Torresdale Ave / Antibes Dr,2022-12-05T10:59:11.713000Z,43.77953,-79.45233,3e8872d5357f08ebd702863ab04e913e
Esther Shiner Stadium,6,16,23,0.0,0,True,6,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7590,1670237838,Ester Shiner Stadium,2022-12-05T10:59:11.550000Z,43.7774374,-79.4447096,126121fbcccd20a50c8bd94206c7d81b
St. George St / Hoskin Ave,0,15,15,0.0,0,True,0,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7190,1670237695,St. George St / Hoskin Ave,2022-12-05T10:59:11.493000Z,43.6637403,-79.39806449999999,a2e02c044b1d003adb0993f8da78ee58
Fleming Cres / Bayview Ave,1,14,15,0.0,0,True,1,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7594,1670237693,Fleming Cres / Bayview Ave,2022-12-05T10:59:11.352000Z,43.707045,-79.375437,70222e00b684e247dd3f982cfb268e2e
King St E / Victoria St,19,0,19,0.0,1,True,18,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7333,1670237694,King St E / Victoria St,2022-12-05T10:59:11.599000Z,43.6495789,-79.3762096,af8ef901117705bf69e591e81d28a15f
Huron/ Harbord St,2,17,19,0.0,0,True,2,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7058,1670237882,Huron/ Harbord St,2022-12-05T10:59:11.615000Z,43.6637,-79.400053,8facbe8d87dc7f1fd7ea00321ba78b50
Alameda Ave / Vaughan Rd - SMART,14,2,16,0.0,0,True,14,"['key', 'transitcard', 'phone']",False,1,1,7582,1670237813,Amaleda Ave / Vaughan Rd,2022-12-05T10:59:11.719000Z,43.690903,-79.4375028,9ee0fa9e2c3afc338a74a6b49af02e41
Adelaide St W / Strachan Ave,7,8,15,0.0,0,True,7,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7473,1670237875,Adelaide St W / Strachan Ave,2022-12-05T10:59:11.592000Z,43.643253094827294,-79.41230469904167,bcf5ea04f184984e5cbd8571527636ff
Royal York Rd / Lake Shore Blvd W,4,14,19,0.0,1,True,3,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7623,1670237802,Royal York Rd / Lake Shore Blvd W,2022-12-05T10:59:11.411000Z,43.6029904,-79.4926867,9c10c5f861261da626f9707ada4e8e04
Runnymede Rd / Annette St,5,8,15,0.0,0,True,5,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7635,1670237755,Runnymede Rd / Annette St,2022-12-05T10:59:11.229000Z,43.6596299,-79.4799176,48a626ef3a6cfbbccdaea283ce5901c6
Salem Ave / Bloor St W,0,15,15,0.0,0,True,0,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7156,1670237747,Salem Ave / Bloor St W,2022-12-05T10:59:11.557000Z,43.6608333,-79.43166666666667,57f2fc67a917b973ca7f31a994e0c63a
Dufferin St / Bloor St,0,22,22,0.0,0,True,0,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7157,1670237693,Dufferin St / Bloor St,2022-12-05T10:59:11.556000Z,43.66083333333333,-79.43583333333333,8ef3bc5ab6805d2c5411023f4318d778
Davisville Ave / Pailton Cres,18,1,19,0.0,0,True,18,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7539,1670237765,Davisville Ave / Pailton Cres,2022-12-05T10:59:11.498000Z,43.69933,-79.39199,407c8fc47ef8f822af020375a4f7dc79
High Park Ave / Dundas St W,13,2,15,0.0,0,True,13,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7581,1670237845,345 High Park Ave,2022-12-05T10:59:11.718000Z,43.6653032,-79.4701178,3afcafcea065abef8dd2beafcb78c7bd
Judson St / Royal York,6,13,19,0.0,0,True,6,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7637,1670237891,10 Judson St,2022-12-05T10:59:11.227000Z,43.6162721,-79.4990363,e6588e3838b256ab32f9b7db54be5a66
Wilket Creek Park,11,16,27,0.0,0,True,11,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7608,1670237827,Wilket Creek Park,2022-12-05T10:59:11.624000Z,43.720645,-79.355474,b29cba584424066f83f374b2c3fe1780
Annette St / Dundas W,10,5,15,0.0,0,True,10,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7641,1670237705,2659 Dundas St W,2022-12-05T10:59:11.675000Z,43.6641174,-79.4588522,87722dd793400f7a61a96a59b9133e4f
Noble St / Queen St W,12,3,15,0.0,1,True,11,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7633,1670237786,1266 Queen St W,2022-12-05T10:59:11.223000Z,43.6424558,-79.4296346,d6d49f7d4ddb2cd466938a1b424c1412
Oriole Pkwy / Kilbarry Rd,2,17,19,0.0,0,True,2,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7643,1670237819,80 Oriole Parkway,2022-12-05T10:59:11.673000Z,43.6954486,-79.4026176,51987cd2ab0d05eeb2f79bcb596e348b
East Lynn Ave / Danforth Ave,4,11,15,0.0,0,True,4,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7644,1670237903,108 East Lynn Avenue,2022-12-05T10:59:11.679000Z,43.6850809,-79.3149901,b20ef84c05107095581cdd50b2bb4a2c
Langford Ave / Danforth Ave - SMART,7,8,16,0.0,0,True,7,"['key', 'transitcard', 'phone']",False,1,1,7596,1670237693,840 Danforth Ave,2022-12-05T10:59:11.350000Z,43.6800218,-79.3405681,c4a01864ecb66e9b1ee3023d3205a281
University of Toronto Scarborough,2,14,16,0.0,0,True,2,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7645,1670237688,1295-1307 Military Trail,2022-12-05T10:59:11.678000Z,43.7842419,-79.1849889,3c7236f4a281b569b57f40c0bf29c4ca
190 Queens Quay E,13,2,15,0.0,0,True,13,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7291,1670237728,Lake Shore Blvd E / Parliament St,2022-12-05T10:59:11.562000Z,43.6451308,-79.36536439999999,df0ee6e75eb32441818a11d990fa844a
324 Cherry St,1,18,19,0.0,0,True,1,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7492,1670237885,324 Cherry St,2022-12-05T10:59:11.429000Z,43.6482995,-79.3552533,85057ad3c01264f6156b498b79127be3
Elm St/ University Ave (East Side),6,11,17,0.0,0,True,6,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7647,1670237693,117 Elm Street,2022-12-05T10:59:11.676000Z,43.65637299999999,-79.38781039999999,9703f67f16a349591949e76da3714b61
Walton St / Elizabeth St - SMART,6,14,20,0.0,0,True,6,"['key', 'transitcard', 'phone']",False,1,1,7263,1670237896,Walton St / Elizabeth St,2022-12-05T10:59:11.258000Z,43.657838,-79.38631,7dca1895f7959f80ebcfda3226669c97
Waterfront Trail (Rouge Hill),1,18,19,0.0,0,True,1,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7616,1670237926,Waterfront Trail (Rouge Hill),2022-12-05T10:59:11.485000Z,43.778015,-79.131911,b1685246ce6cfe5b9d621a1991c3cedb
St Clair Ave W / Gunns Rd,12,11,23,0.0,0,True,12,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7565,1670237849,St Clair Ave W / Gunns Rd,2022-12-05T10:59:11.442000Z,43.672079,-79.470171,c0538b0581a59e1e7321a382b5ab17ab
Pape Ave / Gamble Ave,6,13,19,0.0,0,True,6,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7348,1670237884,Pape Ave / Gamble Ave,2022-12-05T10:59:11.248000Z,43.690237,-79.350119,052763ac927bce9197aa6381f508576f
Roehampton Ave / Mount Pleasant Rd,0,19,19,0.0,0,True,0,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7404,1670237942,Roehampton Ave / Mount Pleasant Rd - SMART,2022-12-05T10:59:11.449000Z,43.70942,-79.39139,0faf9e7c7d5403b8f7dc7574fa6d0c6e
Church St / Bloor St E,3,12,15,0.0,0,True,3,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7034,1670237852,Church St / Bloor St E,2022-12-05T10:59:11.387000Z,43.671389,-79.382919,f3aa2a6bb24e5012b030c6810cf39964
200 Bloor St. E.,1,22,23,0.0,0,True,1,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7332,1670237905,200 Bloor St. E.,2022-12-05T10:59:11.599000Z,43.671561,-79.38117,6fcf6974fe1a08b20ab7f70d70da6cb0
Sherbourne St / Isabella St,4,11,15,0.0,0,True,4,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7311,1670237824,Sherbourne St / Isabella St,2022-12-05T10:59:11.631000Z,43.669576,-79.375961,99585d4f6ec47a797c42027b8c246d25
Bloor St W / Balmuto St,1,10,11,0.0,0,True,1,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7276,1670237784,Bloor St W / Balmuto St,2022-12-05T10:59:11.647000Z,43.669903,-79.387802,9aa46dbe18122201a50183e5602a7c9e
Moore Park,1,13,14,0.0,0,True,1,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7595,1670237694,Moore Park,2022-12-05T10:59:11.351000Z,43.693256,-79.383238,fb2618cee3456166ccc52c3ceeae13c6
Bloor St W / Pacific Ave,6,1,7,0.0,0,True,6,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7654,1670237837,3 Pacific Avenue,2022-12-05T10:59:11.547000Z,43.65412449999999,-79.4636388,e473bffc39f79fdd42e27583ccbe0709
Danforth Ave / Dewhurst Blvd,7,8,15,0.0,0,True,7,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7655,1670237942,896 Danforth Avenue,2022-12-05T10:59:11.630000Z,43.680207,-79.339243,3d71c9ff5bcbaad794a49115e11786e3
Bloor St W / Brock Ave,5,6,11,0.0,0,True,5,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7656,1670237737,Bloor St W / Brock Av,2022-12-05T10:59:11.548000Z,43.6589882,-79.438715,fea3f9dfbcc18225728f10913c5d3d5b
Davenport Rd / Oakwood Rd - SMART,8,8,16,0.0,0,True,8,"['key', 'transitcard', 'phone']",False,1,1,7327,1670237935,Davenport Rd / Oakwood Rd - SMART,2022-12-05T10:59:11.455000Z,43.6741219,-79.4352208,f3a880cb5277285662d2d68f5523488d
1 Market St - SMART,19,0,19,0.0,0,True,19,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7657,1670237734,1 Market St,2022-12-05T10:59:11.549000Z,43.6469928,-79.3706665,844d02b2b7dfdabf7bd044c3edf050d5
Brick Works,17,8,25,0.0,0,True,17,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7601,1670237914,Brick Works,2022-12-05T10:59:11.629000Z,43.683884,-79.36647,3d38244751d3c44617f0066466a3bc7d
University Ave / Gerrard St W (WEST) - SMART,2,16,18,0.0,1,True,1,"['key', 'transitcard', 'phone']",False,1,1,7634,1670237690,600 University Ave,2022-12-05T10:59:11.228000Z,43.6578449,-79.3899265,ff06d212a977a2d3ebb441f4b690b852
University Ave / King St W - SMART,11,4,16,0.0,0,True,11,"['key', 'transitcard', 'phone']",False,1,1,7284,1670237825,University Ave / King St W,2022-12-05T10:59:11.696000Z,43.6477785,-79.3847928,2b4c28b78247a24037bcff2ad8fcc605
Amroth Ave / Danforth Ave,4,15,19,0.0,0,True,4,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7659,1670237872,Amroth Ave / Danforth Ave,2022-12-05T10:59:11.632000Z,43.6856128,-79.31168269999999,9d7e8386839f9d834777d1cf0a8482c1
Summerhill Station,1,8,11,0.0,0,True,1,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7133,1670237883,Summerhill Station,2022-12-05T10:59:11.391000Z,43.681944,-79.390556,10722d0c5054c529a0d71f9eb2c89f92
Highfield Rd / Gerrard St E,19,0,19,0.0,1,True,18,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7571,1670237796,Highfield Rd / Gerrard St E,2022-12-05T10:59:11.572000Z,43.671771,-79.324961,519ee649fcd1ad28beade12953db3732
Niagara St / Richmond St W,11,14,26,0.0,0,True,11,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7046,1670237743,Niagara St / Richmond St W,2022-12-05T10:59:11.209000Z,43.64534,-79.409597,aec7195bb028b992ab8536f51c7d37f8
Beaty Ave / Queen St W,18,0,19,0.0,0,True,18,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7662,1670237911,85 Beaty Avenue,2022-12-05T10:59:11.470000Z,43.6393107,-79.4408141,b1c628d5509021c582f104bc3089e514
Blantyre Park,10,13,23,0.0,0,True,10,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7068,1670237849,163 Fallingbrook Rd,2022-12-05T10:59:11.475000Z,43.68306889999999,-79.279682,f889b35bb8077eaa77f35bed4d524e89
Queen St E / Rushbrooke Ave,12,3,15,0.0,0,True,12,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7258,1670237702,Queen St E / Rushbrooke Ave,2022-12-05T10:59:11.374000Z,43.6626628,-79.3323698,7e8db6cca9980f9b6daf293197f25fc4
Donlands Station,3,12,15,0.0,0,True,3,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7091,1670237693,Donlands Station,2022-12-05T10:59:11.652000Z,43.681114,-79.3373885,34ec939e3772ab6f8f9be4ae0c98f3a2
Lynn Williams St / East Liberty St - SMART,13,1,15,0.0,1,True,12,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7523,1670237867,Lynn Williams St / East Liberty St,2022-12-05T10:59:11.378000Z,43.638925,-79.4168659,1cc9575bb686fa4a3eb7f4afbdea5073
Eastwood Rd / Woodbine Ave - SMART,10,6,16,0.0,0,True,10,"['key', 'transitcard', 'phone']",False,1,1,7487,1670237753,Eastwood Rd / Woodbine Ave,2022-12-05T10:59:11.567000Z,43.676216,-79.309395,cf43a77e34066db8b926a42b49814963
Victoria St / Queen St E,21,2,23,0.0,0,True,21,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7406,1670237909,Victoria St / Queen St E,2022-12-05T10:59:11.451000Z,43.652822,-79.378208,cba34e4c09c97a6336b871002f6ffb41
Dundas St E / Victoria St,17,22,40,0.0,0,True,17,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7472,1670237937,Dundas St E / Victoria St,2022-12-05T10:59:11.591000Z,43.656311,-79.379158,ff29bbf1b696240502d950bcaadde337
285 Victoria St,12,5,19,0.0,0,True,12,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7660,1670237756,26 Dundas Street East,2022-12-05T10:59:11.667000Z,43.656633,-79.379625,48f8a355073b35f8720761c96f77d86b
Gerrard St E / Victoria Park Ave - SMART,1,15,16,0.0,0,True,1,"['key', 'transitcard', 'phone']",False,1,1,7504,1670237770,Gerrard St E / Victoria Park Ave,2022-12-05T10:59:11.602000Z,43.686962,-79.286864,c147f315755b1b1e79467fab3aaf3cb4
Kilgour Rd / Rumsey Rd,5,10,17,0.0,0,True,5,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7663,1670237885,98 Glenvale Boulevard,2022-12-05T10:59:11.470000Z,43.718039,-79.371914,199a939521be6324c802d8d50ebeb4a8
Bay St / Scollard St,2,13,15,0.0,0,True,2,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7127,1670237880,Bay St / Scollard St,2022-12-05T10:59:11.214000Z,43.672152,-79.39018,04cadbe0f9b27f89f5fa6f6dbdea0883
Weston Rd / St Clair Ave W - SMART,13,6,19,0.0,0,True,13,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7566,1670237742,Weston Rd / St Clair Ave W,2022-12-05T10:59:11.440000Z,43.673019,-79.467994,be90e51f9b29e31ae1d40a8dea028dcf
Sunnybrook Health Centre - L Wing,6,9,15,0.0,0,True,6,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7664,1670237791,60 Raab Blvd,2022-12-05T10:59:11.472000Z,43.72268,-79.37644,4704fb679220b3879edfa3a853d55fbd
Dundas St W / St Helen Ave - SMART,1,24,26,0.0,0,True,1,"['key', 'transitcard', 'phone']",False,1,1,7666,1670237744,505 College Street,2022-12-05T10:59:11.473000Z,43.6504218,-79.4407647,8e40f60a48a909297b4114be18956d5c
Yonge St / St Clair Ave,0,19,19,0.0,0,True,0,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7642,1670237885,1451 Yonge Street,2022-12-05T10:59:11.674000Z,43.68850459999999,-79.3940052,2ad52acd0c231c654b488e03060224f2
Spadina Ave / Blue Jays Way,22,9,31,0.0,0,True,22,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7416,1670237693,Spadina Ave / Blue Jays Way,2022-12-05T10:59:11.264000Z,43.641705,-79.393295,1a0670e4e55fe4259c105c6803651334
Bloor St W / Riverside Ave,16,7,23,0.0,0,True,16,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,7636,1670237826,2511 bloor st w,2022-12-05T10:59:11.226000Z,43.647663,-79.487583,9d145fd59618d68dab06dba1c8900fe9
